model_variant,score,stride,offset,n_obs,positives,prevalence,f1,balanced_accuracy,roc_auc,pr_auc,brier_score,log_loss,prediction_positive_rate
legacy_target_purge18,transformer,10,8,1968,319,0.16209349593495934,0.5441527446300716,0.7691314770422275,0.8206588585083388,0.430866969007054,0.10818678339054941,0.35515831650854307,0.26371951219512196
legacy_target_purge18,transformer,10,9,1968,331,0.1681910569105691,0.5352112676056338,0.7549179011787461,0.8052725215789697,0.41724148162217367,0.11330005559030211,0.3678682203474489,0.26473577235772355
legacy_target_purge18,transformer,60,0,384,74,0.19270833333333334,0.46153846153846156,0.6731909328683522,0.7617698343504795,0.4550159002792515,0.13317761833345063,0.4238648225892658,0.24739583333333334
legacy_target_purge18,transformer,60,1,384,74,0.19270833333333334,0.5119047619047619,0.7082824760244115,0.7763295553618135,0.4801885587338382,0.12566584317649543,0.4056065093995486,0.24479166666666666
legacy_target_purge18,transformer,60,2,384,72,0.1875,0.5952380952380952,0.7735042735042734,0.8265446937321936,0.5303639850965588,0.1106399903677261,0.3673512496019608,0.25
legacy_target_purge18,transformer,60,3,384,85,0.22135416666666666,0.5414364640883977,0.7096399763918946,0.7740901042691324,0.4971166575739336,0.13835835483801673,0.43695169645011206,0.25
legacy_target_purge18,transformer,60,4,384,76,0.19791666666666666,0.5232558139534884,0.7132604237867395,0.7753118591934381,0.44746703708827307,0.1306419079770676,0.4153806199507941,0.25
legacy_target_purge18,transformer,60,5,384,85,0.22135416666666666,0.56353591160221,0.7247491638795986,0.7797560495770215,0.4814067182091729,0.13817140262356242,0.4327796129177986,0.25
legacy_target_purge18,transformer,60,6,384,89,0.23177083333333334,0.6338797814207651,0.7648257474766711,0.8410207579508664,0.5987195586781199,0.1277683256281191,0.4040551395564423,0.24479166666666666
legacy_target_purge18,transformer,60,7,384,108,0.28125,0.69,0.7777777777777777,0.8679045893719808,0.7353893705280736,0.14015704268596693,0.435870590379309,0.23958333333333334
legacy_target_purge18,transformer,60,8,384,83,0.21614583333333334,0.7542857142857143,0.854400992675019,0.9181043109314333,0.7353963472120563,0.09953418121369932,0.32921286285016954,0.23958333333333334
legacy_target_purge18,transformer,60,9,384,85,0.22135416666666666,0.7457627118644068,0.8447570332480818,0.9058626795199686,0.7146814415954125,0.10492931473956472,0.34217348079589005,0.23958333333333334
legacy_target_purge18,transformer,60,10,324,85,0.2623456790123457,0.7906976744186046,0.8602510460251046,0.9064730494708344,0.7632011248240564,0.11573262930538354,0.368893559816807,0.26851851851851855
legacy_target_purge18,transformer,60,11,324,90,0.2777777777777778,0.651685393258427,0.7581196581196581,0.8443969610636277,0.6423748681610859,0.14891214905094013,0.4592224140782308,0.2716049382716049
legacy_target_purge18,transformer,60,12,324,67,0.20679012345679013,0.5844155844155844,0.7541088332655788,0.8403217376154248,0.5440511292966678,0.12285335851954314,0.3893363496620718,0.26851851851851855
legacy_target_purge18,transformer,60,13,324,66,0.2037037037037037,0.6405228758169934,0.797568710359408,0.8694209537232793,0.5627545880397377,0.11463194913174223,0.36190509147353567,0.26851851851851855
legacy_target_purge18,transformer,60,14,324,66,0.2037037037037037,0.6623376623376623,0.8146582100070472,0.8812544045102185,0.6152678086829669,0.10852443121459134,0.350154598454116,0.2716049382716049
legacy_target_purge18,transformer,60,15,324,81,0.25,0.7529411764705882,0.8436213991769548,0.9027841284357059,0.7569069702393183,0.11213888023018793,0.36256978644230214,0.27469135802469136
legacy_target_purge18,transformer,60,16,324,83,0.25617283950617287,0.7017543859649122,0.8033544968254762,0.8521721741738739,0.69733864437397,0.12623978251575646,0.40560202589149996,0.2716049382716049
legacy_target_purge18,transformer,60,17,324,74,0.22839506172839505,0.6583850931677019,0.790108108108108,0.8509729729729729,0.5757243478502555,0.12329116108393251,0.3921216879179769,0.26851851851851855
legacy_target_purge18,transformer,60,18,324,73,0.22530864197530864,0.6424242424242425,0.7853244556022485,0.8317142389346722,0.5301595498460282,0.12690422695583625,0.4024247308084757,0.2839506172839506
legacy_target_purge18,transformer,60,19,324,72,0.2222222222222222,0.6144578313253012,0.7688492063492064,0.8117835097001764,0.49364082445239466,0.1300893177023775,0.4092965150668962,0.29012345679012347
legacy_target_purge18,transformer,60,20,324,75,0.23148148148148148,0.6071428571428571,0.7556626506024097,0.8189022757697456,0.5165970034135029,0.1341792511227157,0.4189440525897444,0.28703703703703703
legacy_target_purge18,transformer,60,21,324,73,0.22530864197530864,0.6012269938650306,0.7539431315832561,0.8116029034546745,0.4943934947086475,0.1338721076828266,0.41964260526857694,0.2777777777777778
legacy_target_purge18,transformer,60,22,324,70,0.21604938271604937,0.5660377358490566,0.734814398200225,0.7928008998875141,0.439364370129055,0.13619063033375975,0.4231776969206242,0.27469135802469136
legacy_target_purge18,transformer,60,23,324,72,0.2222222222222222,0.546583850931677,0.7162698412698413,0.7824625220458554,0.43269654661279616,0.142867309328384,0.4413592263412058,0.27469135802469136
legacy_target_purge18,transformer,60,24,324,79,0.24382716049382716,0.5348837209302325,0.6952208731593903,0.7694135882200981,0.4502170352294416,0.15624123959153918,0.47714620869270025,0.28703703703703703
legacy_target_purge18,transformer,60,25,324,62,0.19135802469135801,0.6451612903225806,0.8211647377493227,0.8585323811868999,0.5329507072109172,0.10645468873362672,0.34813610515745047,0.28703703703703703
legacy_target_purge18,transformer,60,26,324,62,0.19135802469135801,0.6580645161290323,0.83113765082492,0.8596404826397439,0.5220825589952904,0.10716646233101496,0.34975977268764086,0.28703703703703703
legacy_target_purge18,transformer,60,27,324,65,0.2006172839506173,0.717948717948718,0.8632016632016632,0.8870210870210871,0.6190518743365121,0.09963660151684517,0.33070691839917643,0.2808641975308642
legacy_target_purge18,transformer,60,28,324,56,0.1728395061728395,0.589041095890411,0.7962420042643923,0.8311567164179104,0.5076497425256858,0.1072725085524023,0.35434729962468386,0.2777777777777778
legacy_target_purge18,transformer,60,29,324,61,0.1882716049382716,0.6447368421052632,0.8217914355170479,0.8562924640029919,0.5918706660170965,0.10461170299422126,0.345963487552881,0.2808641975308642
legacy_target_purge18,transformer,60,30,324,42,0.12962962962962962,0.44776119402985076,0.7472137791286728,0.8015873015873015,0.40649888063861106,0.10363484825804928,0.345644310399571,0.2839506172839506
legacy_target_purge18,transformer,60,31,324,58,0.17901234567901234,0.49333333333333335,0.7155820585947628,0.7327910292973814,0.393877339860928,0.12948631088438553,0.4162188668770996,0.2839506172839506
legacy_target_purge18,transformer,60,32,324,68,0.20987654320987653,0.5911949685534591,0.7596507352941176,0.7704503676470589,0.4714516722216435,0.1321209464743391,0.42150274550407735,0.2808641975308642
legacy_target_purge18,transformer,60,33,324,63,0.19444444444444445,0.5098039215686274,0.7118226600985222,0.7317703582071399,0.43996543065454813,0.13372956925474883,0.43038218130296835,0.2777777777777778
legacy_target_purge18,transformer,60,34,324,65,0.2006172839506173,0.5384615384615384,0.7284823284823285,0.7563706563706564,0.4458142390050359,0.13148629697514835,0.41992925206085197,0.2808641975308642
legacy_target_purge18,transformer,60,35,324,53,0.16358024691358025,0.4722222222222222,0.7155886653206154,0.7409663719278703,0.34889362056970924,0.12409862498671956,0.3983090974431051,0.2808641975308642
legacy_target_purge18,transformer,60,36,324,54,0.16666666666666666,0.581081081081081,0.8037037037037037,0.8421124828532236,0.4798530824918592,0.10425533192964652,0.3449942871565738,0.29012345679012347
legacy_target_purge18,transformer,60,37,312,45,0.14423076923076922,0.53125,0.7860174781523096,0.8232625884311278,0.4276013324358864,0.10021908482705981,0.334970498881506,0.266025641025641
legacy_target_purge18,transformer,60,38,312,24,0.07692307692307693,0.3333333333333333,0.7604166666666667,0.7742332175925924,0.22214342276498786,0.09073238363613968,0.30944178420052776,0.2692307692307692
legacy_target_purge18,transformer,60,39,312,28,0.08974358974358974,0.35714285714285715,0.744466800804829,0.7566649899396378,0.2127675016442316,0.09625452643948935,0.3240143443308106,0.2692307692307692
legacy_target_purge18,transformer,60,40,312,36,0.11538461538461539,0.4406779661016949,0.7596618357487923,0.7577495974235104,0.2956238227824629,0.098911777811432,0.33497786404626684,0.26282051282051283
legacy_target_purge18,transformer,60,41,312,29,0.09294871794871795,0.42857142857142855,0.8095528207627635,0.8454977458267332,0.30800017533063373,0.08502641451056885,0.296192943063906,0.266025641025641
legacy_target_purge18,transformer,60,42,312,30,0.09615384615384616,0.4,0.7734042553191489,0.8257683215130023,0.2812490236049173,0.09025513244773777,0.31035543705497404,0.2724358974358974
legacy_target_purge18,transformer,60,43,312,39,0.125,0.4603174603174603,0.7655677655677655,0.8067530759838452,0.3340356230089011,0.09951884445414055,0.3352537894015376,0.27884615384615385
legacy_target_purge18,transformer,60,44,312,37,0.11858974358974358,0.43333333333333335,0.7477149877149878,0.7651105651105651,0.2723508845105253,0.10215442313139964,0.3414445477227022,0.266025641025641
legacy_target_purge18,transformer,60,45,312,28,0.08974358974358974,0.3486238532110092,0.7301307847082494,0.7937625754527163,0.22120278159595744,0.09278498849581063,0.31614997609685913,0.25961538461538464
legacy_target_purge18,transformer,60,46,312,29,0.09294871794871795,0.32432432432432434,0.6972706226392105,0.7711709516266602,0.19319428563182087,0.09936616509332442,0.33186382256981684,0.26282051282051283
legacy_target_purge18,transformer,60,47,312,32,0.10256410256410256,0.3826086956521739,0.7348214285714285,0.8125,0.25199855533114224,0.09721430056003488,0.32579211501177235,0.266025641025641
legacy_target_purge18,transformer,60,48,312,34,0.10897435897435898,0.41739130434782606,0.7504231908590775,0.7879813796022005,0.2785044877597549,0.09670073145974489,0.3275607309073836,0.25961538461538464
legacy_target_purge18,transformer,60,49,312,33,0.10576923076923077,0.40350877192982454,0.7445421961550994,0.7885847724557403,0.2557549018005001,0.09715914045290552,0.3274079834083947,0.25961538461538464
legacy_target_purge18,transformer,60,50,312,24,0.07692307692307693,0.3076923076923077,0.7222222222222222,0.7703269675925926,0.195989500084292,0.09008299475440759,0.3099964503638264,0.2564102564102564
legacy_target_purge18,transformer,60,51,312,24,0.07692307692307693,0.30303030303030304,0.7083333333333333,0.7849392361111109,0.1885132624263059,0.08965972596991542,0.30665915372003266,0.2403846153846154
legacy_target_purge18,transformer,60,52,312,23,0.07371794871794872,0.26804123711340205,0.6770723634722431,0.7650819918760342,0.1547581682757962,0.09187132861003507,0.31228786152028704,0.23717948717948717
legacy_target_purge18,transformer,60,53,312,24,0.07692307692307693,0.26262626262626265,0.6631944444444444,0.7406684027777778,0.15867087051920914,0.09389712417131879,0.3190191071734355,0.2403846153846154
legacy_target_purge18,transformer,60,54,312,14,0.04487179487179487,0.12631578947368421,0.5884467881112176,0.6677852348993288,0.0705225603430136,0.09265275678799323,0.3147166107807983,0.25961538461538464
legacy_target_purge18,transformer,60,55,312,42,0.1346153846153846,0.29508196721311475,0.5994708994708995,0.6816578483245149,0.19749283281506075,0.13157749354028228,0.4156760484990099,0.2564102564102564
legacy_target_purge18,transformer,60,56,312,36,0.11538461538461539,0.25862068965517243,0.5905797101449275,0.6875503220611916,0.18801435733713245,0.12134686263126064,0.39025122060118267,0.2564102564102564
legacy_target_purge18,transformer,60,57,312,37,0.11858974358974358,0.27350427350427353,0.5998525798525798,0.6988697788697789,0.23908979445340264,0.11847621119636201,0.38512030286910304,0.2564102564102564
legacy_target_purge18,transformer,60,58,312,49,0.15705128205128205,0.37209302325581395,0.6384340808566773,0.7324435477613098,0.32627303540794117,0.12928868561524168,0.41216315698825495,0.2564102564102564
legacy_target_purge18,transformer,60,59,312,52,0.16666666666666666,0.2900763358778626,0.5673076923076923,0.6570266272189349,0.24753891536166803,0.1483764671974246,0.4635321599830697,0.2532051282051282
legacy_target_purge18,static_asset_prior,10,0,1980,336,0.1696969696969697,0.5612366230677764,0.7693778241223497,0.814948477870467,0.44526820822200325,0.10894222132704152,0.35447316918739996,0.255050505050505
legacy_target_purge18,static_asset_prior,10,1,1980,348,0.17575757575757575,0.5392731535756154,0.7462073191345504,0.8028466235632185,0.43628147624377045,0.11593555992597772,0.37263175639414137,0.255050505050505
legacy_target_purge18,static_asset_prior,10,2,1980,330,0.16666666666666666,0.5532934131736527,0.766969696969697,0.8193021120293847,0.4364475254795614,0.10874342363748585,0.3527567636980087,0.255050505050505
legacy_target_purge18,static_asset_prior,10,3,1980,349,0.17626262626262626,0.5433255269320844,0.7486872363712385,0.8038768909681511,0.43574804975844694,0.11516353075011457,0.3701817050759455,0.255050505050505
legacy_target_purge18,static_asset_prior,10,4,1980,337,0.17020202020202022,0.5320665083135392,0.7468299105457736,0.7956342075273031,0.41831931198058203,0.11428481275018247,0.36875434175842264,0.255050505050505
legacy_target_purge18,static_asset_prior,10,5,1980,351,0.17727272727272728,0.5771028037383178,0.7726621649273583,0.8237745702447975,0.47613695406193574,0.1098827435574323,0.3560476034096879,0.255050505050505
legacy_target_purge18,static_asset_prior,10,6,1980,353,0.1782828282828283,0.6060606060606061,0.7929800063029855,0.8403612202719337,0.5009131455057089,0.10592441440267276,0.3452991177732222,0.255050505050505
legacy_target_purge18,static_asset_prior,10,7,1968,361,0.1834349593495935,0.6159250585480094,0.7927040113630291,0.846148343379984,0.5180040033275549,0.10641615841057323,0.34597979057922,0.2505081300813008
legacy_target_purge18,static_asset_prior,10,8,1968,319,0.16209349593495934,0.5763546798029556,0.788238715969211,0.8414646665310599,0.4659416415503729,0.10129980367338182,0.3317036614962323,0.2505081300813008
legacy_target_purge18,static_asset_prior,10,9,1968,331,0.1681910569105691,0.5703883495145631,0.7761822064162023,0.8232388478666487,0.466078967474113,0.10605052669924618,0.3463723698226954,0.2505081300813008
legacy_target_purge18,static_asset_prior,60,0,384,74,0.19270833333333334,0.4662576687116564,0.6744986922406278,0.7297079337401918,0.40350885002848985,0.13577688018219358,0.4320237092129475,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,1,384,74,0.19270833333333334,0.5276073619631901,0.7163469921534438,0.7796207497820401,0.45384785487012685,0.12462259078852249,0.399950191713156,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,2,384,72,0.1875,0.6459627329192547,0.8018162393162394,0.832710113960114,0.5126372708328492,0.10616622447675055,0.350196236617641,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,3,384,85,0.22135416666666666,0.5862068965517241,0.7364548494983277,0.7851662404092071,0.5053014691543446,0.13282436974718273,0.42338186681506723,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,4,384,76,0.19791666666666666,0.5696969696969697,0.7410287081339713,0.7974624060150376,0.47224657796073727,0.12299894486591768,0.3938750530919899,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,5,384,85,0.22135416666666666,0.5977011494252874,0.7440094432421798,0.7936848317922487,0.503360290840525,0.13232435624121794,0.420587922020967,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,6,384,89,0.23177083333333334,0.6853932584269663,0.7952390020948391,0.8368120358027042,0.603968004404903,0.12209935865581134,0.39253380983709457,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,7,384,108,0.28125,0.7411167512690355,0.8089774557165861,0.8584104938271605,0.7336787890395978,0.13582788860969994,0.42876921535739015,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,8,384,83,0.21614583333333334,0.8023255813953488,0.8824400592402835,0.9143417523916264,0.7469562292815393,0.09392052350440756,0.312290810645981,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,9,384,85,0.22135416666666666,0.7931034482758621,0.8724375368876648,0.9279559315364942,0.7986890418735857,0.09470040782840301,0.314451771065004,0.23177083333333334
legacy_target_purge18,static_asset_prior,60,10,324,85,0.2623456790123457,0.7861271676300579,0.8581589958158996,0.8946837312330792,0.7439188770577913,0.11550125872790404,0.37204258242793387,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,11,324,90,0.2777777777777778,0.6629213483146067,0.7658119658119658,0.8277777777777778,0.6289085478228379,0.14914891464443839,0.4636238953459266,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,12,324,67,0.20679012345679013,0.5806451612903226,0.75216330797375,0.8210407108426738,0.5261709722218927,0.12426020586786955,0.39518034931188667,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,13,324,66,0.2037037037037037,0.6623376623376623,0.8146582100070472,0.8585564951844022,0.5940979369553961,0.11002403320376306,0.35394022450504214,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,14,324,66,0.2037037037037037,0.6883116883116883,0.8336856941508104,0.871828752642706,0.5996688136811373,0.10572526950547141,0.3429230396952115,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,15,324,81,0.25,0.7928994082840237,0.8703703703703703,0.931870141746685,0.7848267421520132,0.1044869414402078,0.3365577546449765,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,16,324,83,0.25617283950617287,0.7485380116959064,0.8357496375543669,0.893915912613108,0.7473604865722894,0.11650539617758193,0.37160693419335056,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,17,324,74,0.22839506172839505,0.691358024691358,0.8143783783783785,0.8714864864864865,0.6533858962075041,0.11472521007163725,0.36658677911321313,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,18,324,73,0.22530864197530864,0.6708074534161491,0.8021339300332915,0.8644872564536374,0.6250623819320573,0.11734640452288797,0.3728287723249742,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,19,324,72,0.2222222222222222,0.65,0.7896825396825397,0.8266920194003528,0.6147761363569113,0.1217283698461727,0.38968157248996543,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,20,324,75,0.23148148148148148,0.6625766871165644,0.791726907630522,0.8223560910307899,0.561959464249445,0.12711418228519838,0.4015537781390067,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,21,324,73,0.22530864197530864,0.6335403726708074,0.7756098892102822,0.7995961360039295,0.5317851791260773,0.1296661507110539,0.4101487902568819,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,22,324,70,0.21604938271604937,0.6075949367088608,0.7641169853768279,0.8010123734533184,0.49517155251697637,0.1295327653063863,0.4072964896983972,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,23,324,72,0.2222222222222222,0.575,0.7361111111111112,0.76956569664903,0.45062579299372557,0.1405855162506898,0.438510436255378,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,24,324,79,0.24382716049382716,0.5988023952095808,0.7389046757943685,0.7821751485404289,0.5141070133069635,0.14611726886034002,0.4544910720442465,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,25,324,62,0.19135802469135801,0.72,0.8705983747845358,0.9076274316670772,0.6353050231778639,0.09303405402725912,0.3078819599712228,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,26,324,62,0.19135802469135801,0.7066666666666667,0.8606254617089387,0.9037182959862105,0.6268989852667812,0.09450464659649865,0.3128683949857649,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,27,324,65,0.2006172839506173,0.7581699346405228,0.8882387882387883,0.9215919215919216,0.6938042395560721,0.08940797192164791,0.30023823523694526,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,28,324,56,0.1728395061728395,0.625,0.8215618336886994,0.8775652985074627,0.5147735533349663,0.09854297666559927,0.32153789358793056,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,29,324,61,0.1882716049382716,0.6845637583892618,0.847690581562052,0.8909493236925762,0.5746846758727777,0.09666319815247343,0.3180435029042486,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,30,324,42,0.12962962962962962,0.5076923076923077,0.795339412360689,0.8485731171901385,0.3714521149657869,0.09418423534245719,0.3112637914388019,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,31,324,58,0.17901234567901234,0.5068493150684932,0.723100855587244,0.8142662691210786,0.4722986966249271,0.12059061715171045,0.3810198190987554,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,32,324,68,0.20987654320987653,0.6282051282051282,0.7841222426470589,0.8506146599264706,0.56662995234421,0.11835728986621546,0.3749234091638051,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,33,324,63,0.19444444444444445,0.5695364238410596,0.7550629447181172,0.8342455756248859,0.49621784311779793,0.1177753183405193,0.37340468874557775,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,34,324,65,0.2006172839506173,0.5751633986928104,0.7535194535194536,0.8055836055836055,0.48553237927601633,0.12257143729338858,0.39136722921496897,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,35,324,53,0.16358024691358025,0.48226950354609927,0.7211237206711689,0.7996240339761889,0.4611049346954428,0.114798847674331,0.3698304700291447,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,36,324,54,0.16666666666666666,0.6338028169014085,0.837037037037037,0.8875857338820301,0.5752009694458609,0.09415286047725675,0.3101019755719838,0.2716049382716049
legacy_target_purge18,static_asset_prior,60,37,312,45,0.14423076923076922,0.5619834710743802,0.7991260923845194,0.8715355805243445,0.4688805996387994,0.0927106488023669,0.3075746912707407,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,38,312,24,0.07692307692307693,0.34,0.7517361111111112,0.8146701388888888,0.228808964619653,0.08459733074055706,0.28597021740776796,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,39,312,28,0.08974358974358974,0.38461538461538464,0.7585513078470825,0.8013078470824949,0.28722086545844305,0.08740174278293895,0.2970506625140761,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,40,312,36,0.11538461538461539,0.44642857142857145,0.7548309178743962,0.8197463768115941,0.34586464475051437,0.093407399047176,0.31331057508584903,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,41,312,29,0.09294871794871795,0.4380952380952381,0.8029121481661996,0.8330084074570488,0.307023186931339,0.08403547697002339,0.2880093827329783,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,42,312,30,0.09615384615384616,0.41509433962264153,0.7709219858156028,0.8146572104018912,0.2951401480715339,0.08725704059765789,0.29687413131181684,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,43,312,39,0.125,0.45217391304347826,0.7417582417582418,0.8179299333145488,0.36555785931831086,0.09617860575893412,0.31980605744407853,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,44,312,37,0.11858974358974358,0.4247787610619469,0.7297788697788699,0.7937592137592138,0.3610677923517597,0.09700940129421833,0.32447484961482803,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,45,312,28,0.08974358974358974,0.40384615384615385,0.778169014084507,0.7977867203219317,0.25329760785817707,0.08568699068390274,0.291803428587378,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,46,312,29,0.09294871794871795,0.38095238095238093,0.7458876568782746,0.799744120872426,0.23660614194957694,0.09082312998398437,0.3042779873320143,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,47,312,32,0.10256410256410256,0.4444444444444444,0.7821428571428571,0.8573660714285714,0.31538794540282844,0.08676010360616213,0.29098379282346143,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,48,312,34,0.10897435897435898,0.45454545454545453,0.7759204401184935,0.8361193398222597,0.3577859418509185,0.08728895125592337,0.2953662883666256,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,49,312,33,0.10576923076923077,0.45871559633027525,0.7873900293255132,0.8536439665471924,0.3460458263561702,0.08550846732271629,0.28849247708521414,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,50,312,24,0.07692307692307693,0.36,0.7743055555555556,0.8311631944444445,0.2554127396858375,0.08109318139634503,0.2779236601815211,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,51,312,24,0.07692307692307693,0.34,0.7517361111111112,0.8368055555555557,0.21885742680102904,0.08356033283225091,0.2814689266235644,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,52,312,23,0.07371794871794872,0.30303030303030304,0.7205506243418083,0.8187904317737325,0.204048828031522,0.08571560051143526,0.28807893552304953,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,53,312,24,0.07692307692307693,0.3,0.7065972222222222,0.7883391203703703,0.19919495547755087,0.08863721391009695,0.2976426795861873,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,54,312,14,0.04487179487179487,0.13333333333333333,0.5968360498561841,0.659156279961649,0.07851525391969741,0.08806177275471787,0.2964239382861926,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,55,312,42,0.1346153846153846,0.3220338983050847,0.6206349206349207,0.6745149911816579,0.23722768418493942,0.12445291402489772,0.39680218958582464,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,56,312,36,0.11538461538461539,0.30357142857142855,0.6292270531400966,0.6773349436392915,0.21253066091344872,0.11421342815712837,0.3710945238031759,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,57,312,37,0.11858974358974358,0.3185840707964602,0.6377886977886977,0.7014742014742015,0.2233838561550749,0.11261238720704447,0.36358749190969475,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,58,312,49,0.15705128205128205,0.384,0.6460386435943198,0.7136261348645923,0.3013307691903034,0.12729440101138184,0.40551713134338646,0.24358974358974358
legacy_target_purge18,static_asset_prior,60,59,312,52,0.16666666666666666,0.28125,0.5615384615384615,0.6092455621301776,0.2193222867364194,0.15267828959449992,0.47730435813909966,0.24358974358974358
legacy_target_purge18,static_family_prior,10,0,1980,336,0.1696969696969697,0.553921568627451,0.7590589155370178,0.8000177412814273,0.40830467267552184,0.11067512284538297,0.3611279316490646,0.24242424242424243
legacy_target_purge18,static_family_prior,10,1,1980,348,0.17575757575757575,0.5314009661835749,0.7364350912778905,0.7916129634324994,0.39709421488556307,0.116945632042996,0.37637958273248157,0.24242424242424243
legacy_target_purge18,static_family_prior,10,2,1980,330,0.16666666666666666,0.5407407407407407,0.7527272727272727,0.8019237832874198,0.39766673046676215,0.11064482473445941,0.35999509996511864,0.24242424242424243
legacy_target_purge18,static_family_prior,10,3,1980,349,0.17626262626262626,0.5355850422195416,0.7389589946927281,0.7952861728087081,0.40357762835175826,0.11645533315463587,0.3752575025438638,0.24242424242424243
legacy_target_purge18,static_family_prior,10,4,1980,337,0.17020202020202022,0.5263157894736842,0.7383459366325261,0.7874256579933574,0.38742912794804274,0.11479819687106019,0.37168718823884517,0.24242424242424243
legacy_target_purge18,static_family_prior,10,5,1980,351,0.17727272727272728,0.5728038507821901,0.7647526404432482,0.8103996474162221,0.43114589688735905,0.11181249580068817,0.3629289461087364,0.24242424242424243
legacy_target_purge18,static_family_prior,10,6,1980,353,0.1782828282828283,0.595438175270108,0.7799779221389755,0.8281644208653198,0.4575291160607587,0.1084299581454235,0.35312889020720656,0.24242424242424243
legacy_target_purge18,static_family_prior,10,7,1968,361,0.1834349593495935,0.6055488540410132,0.780128316730647,0.8273593540724702,0.47021880535115135,0.10986772702916611,0.35747507354437336,0.23780487804878048
legacy_target_purge18,static_family_prior,10,8,1968,319,0.16209349593495934,0.5641677255400254,0.7733717214384703,0.8212538804747248,0.42075950494937575,0.1043032411895647,0.34335242160639573,0.23780487804878048
legacy_target_purge18,static_family_prior,10,9,1968,331,0.1681910569105691,0.5632040050062578,0.7656580178537484,0.8086129479354873,0.41896659269955255,0.10819959730668066,0.35449409518223796,0.23780487804878048
legacy_target_purge18,static_family_prior,60,0,384,74,0.19270833333333334,0.46835443037974683,0.6741935483870968,0.7098299912816042,0.35031730472383354,0.1373371483416446,0.43808180115688916,0.21875
legacy_target_purge18,static_family_prior,60,1,384,74,0.19270833333333334,0.5189873417721519,0.7076721883173496,0.7656495204882301,0.4078906064364197,0.12783407650210374,0.40859623144690915,0.21875
legacy_target_purge18,static_family_prior,60,2,384,72,0.1875,0.6282051282051282,0.7841880341880342,0.8202457264957265,0.4993275030594866,0.10929784063145238,0.3599451003706075,0.21875
legacy_target_purge18,static_family_prior,60,3,384,85,0.22135416666666666,0.5798816568047337,0.7297068660240016,0.7963013968129058,0.49439618866611146,0.13381942097346958,0.4232993232496789,0.21875
