model_variant,perturbation,n_obs,positives,prevalence,f1,balanced_accuracy,roc_auc,pr_auc,brier_score,prediction_positive_rate,asset_macro_roc_auc,asset_macro_pr_auc,asset_macro_balanced_accuracy,asset_macro_f1
corrected_asset_conditioned,reverse,21514,3471,0.16133680394161942,0.5121427036320654,0.7476124651355855,0.7912626392858074,0.40678311691235647,0.11062373873598624,0.2712187412847448,0.5375436902911568,0.1666462644149816,0.5300277156698476,0.12076565629587485
corrected_asset_conditioned,deterministic_permutation,21514,3471,0.16133680394161942,0.5115281501340483,0.7474294697230294,0.7885850270328798,0.40391594353225835,0.1109005335072553,0.27210188714325556,0.5290610615116917,0.16047127610576375,0.5299114353167698,0.1239123809629478
corrected_asset_conditioned,circular_shift,21514,3471,0.16133680394161942,0.5152134179120524,0.7499839327137661,0.7903212200605382,0.40539800593132974,0.11039226438938436,0.2709863344798736,0.5418574799286253,0.16760195645007703,0.5362216118873325,0.12565068584042643
