study,cell,seed,split,score_type,calibration_method,threshold,n_obs,class_balance,prediction_positive_rate,prediction_unique_values,accuracy,balanced_accuracy,f1,roc_auc,pr_auc,brier_score,expected_calibration_error,n,log_loss,calibration_intercept,calibration_slope,true_negative,false_positive,false_negative,true_positive,degenerate_prediction,per_asset_macro_roc_auc,pair_weighted_within_asset_roc_auc,eligible_assets,comparable_pairs,equal_asset_roc_auc,per_asset_macro_pr_auc,within_asset_estimate,within_asset_ci_lower,within_asset_ci_upper,within_asset_valid_draw_fraction
static_dynamic,static_dynamic__family_prior,ensemble,validation,raw,isotonic,0.17,20494.0,0.16746364789694546,0.3148238508831853,2.0,0.7687127939884845,0.7610056590539536,0.5204370700121408,0.8002665583547075,0.4130900666774381,0.10800198960601183,0.01982676659372192,20494.0,0.35388014348146213,0.0407502460696843,1.158002017652262,13182.0,3880.0,860.0,2572.0,False,0.5,0.5,75,662644,0.7829340599533665,0.1452907917784528,,,,
static_dynamic,static_dynamic__family_prior,ensemble,validation,validation_calibrated,isotonic,0.17,20494.0,0.16746364789694546,0.22191861032497318,2.0,0.8305845613350249,0.7611545401810318,0.5649122807017544,0.801943136084796,0.4119559366408625,0.10746762736276148,3.414664428597891e-17,20494.0,0.350283070227568,-0.0006440127174647259,0.9993025034923936,14768.0,2294.0,1178.0,2254.0,False,0.5,0.5,75,662644,0.78526956162762,0.1452907917784528,,,,
static_dynamic,static_dynamic__family_prior,ensemble,test,raw,isotonic,0.17,21514.0,0.16133680394161942,0.31439992562982244,2.0,0.7851166682160453,0.7945238552934775,0.5483146067415731,0.816548771506871,0.41485020028577724,0.10488716626764931,0.022326289941847776,21514.0,0.3449070152975175,0.008372024310058887,1.1806070508625466,14085.0,3958.0,665.0,2806.0,False,0.5,0.5,74,703101,0.8066020110871265,0.14186738375655256,,,,
static_dynamic,static_dynamic__family_prior,ensemble,test,validation_calibrated,isotonic,0.17,21514.0,0.16133680394161942,0.2214372036813238,2.0,0.8297387747513247,0.7606306235402023,0.5551912568306011,0.8140279041138848,0.4133809060228909,0.10393048350519639,0.02321176271351487,21514.0,0.3387627093489576,-0.02465281861108455,1.0275352030622074,15565.0,2478.0,1185.0,2286.0,False,0.5,0.5,74,703101,0.8030895057159912,0.14186738375655256,,,,
static_dynamic,static_dynamic__flattened_logistic_no_id,ensemble,validation,raw,platt,0.15,20494.0,0.16746364789694546,0.9998536156923977,2.0,0.16761003220454768,0.500087914664166,0.28692053672198303,0.37226004419914865,0.12822110950086613,0.8154647702099838,0.8193653851781122,20494.0,9.052385162619295,-0.5649015455648607,-0.10286379293993093,3.0,17059.0,0.0,3432.0,True,0.5136706453418652,0.5165428193720912,75,662644,0.3902674626517595,0.15685697754210934,,,,
static_dynamic,static_dynamic__flattened_logistic_no_id,ensemble,validation,validation_calibrated,platt,0.15,20494.0,0.16746364789694546,0.44212940372792037,2.0,0.5980774860934908,0.6068525211357236,0.3406707756343552,0.6277399558008513,0.2239041610707652,0.13637715372002637,0.012256134529635554,20494.0,0.4402000036561357,-0.0026832510231137264,0.9982410689655347,10129.0,6933.0,1304.0,2128.0,False,0.49136541118178617,0.4850500419531453,75,662644,0.6106155327202336,0.16111521488856242,,,,
static_dynamic,static_dynamic__flattened_logistic_no_id,ensemble,test,raw,platt,0.15,21514.0,0.16133680394161942,0.9976759319512876,2.0,0.16050013944408292,0.4955456612475084,0.27567675957489474,0.4118012728420325,0.13279953132751166,0.8199294692864225,0.8227162794044119,21514.0,9.607529936575425,-1.0251064113622252,-0.056789715917198606,16.0,18027.0,34.0,3437.0,True,0.5513611132395617,0.5320608276762514,74,703101,0.41843144173615066,0.15557750300198406,,,,
static_dynamic,static_dynamic__flattened_logistic_no_id,ensemble,test,validation_calibrated,platt,0.15,21514.0,0.16133680394161942,0.342660593102166,2.0,0.6406525983080784,0.5629723612498221,0.2870054412985336,0.5881987271579675,0.20204172512147622,0.13543677740132837,0.03348552759648346,21514.0,0.44085152861711996,-0.7175211688258565,0.549775190868602,12227.0,5816.0,1915.0,1556.0,False,0.44873382134925316,0.4688977828220981,74,703101,0.5707638061704333,0.14551618583739767,,,,
static_dynamic,static_dynamic__global_prior,ensemble,validation,raw,isotonic,0.0,20494.0,0.16746364789694546,1.0,1.0,0.16746364789694546,0.5,0.28688456072891416,0.5,0.16746364789694546,0.14040452959679336,0.03138399379938839,20494.0,0.45578774708075315,,,0.0,17062.0,0.0,3432.0,True,0.5,0.5,75,662644,0.5,0.1452907917784528,,,,
static_dynamic,static_dynamic__global_prior,ensemble,validation,validation_calibrated,isotonic,0.0,20494.0,0.16746364789694546,1.0,1.0,0.16746364789694546,0.5,0.28688456072891416,0.5,0.16746364789694546,0.13941957452999332,2.7755575615628914e-17,20494.0,0.4518416169376818,,,0.0,17062.0,0.0,3432.0,True,0.5,0.5,75,662644,0.5,0.1452907917784528,,,,
static_dynamic,static_dynamic__global_prior,ensemble,test,raw,isotonic,0.0,21514.0,0.16133680394161942,1.0,1.0,0.16133680394161942,0.5,0.27784670802481487,0.5,0.16133680394161942,0.13594516325376826,0.025257149844062354,21514.0,0.444463867990895,,,0.0,18043.0,0.0,3471.0,True,0.5,0.5,74,703101,0.5,0.14186738375655256,,,,
static_dynamic,static_dynamic__global_prior,ensemble,test,validation_calibrated,isotonic,0.0,21514.0,0.16133680394161942,1.0,1.0,0.16133680394161942,0.5,0.27784670802481487,0.5,0.16133680394161942,0.1353447778523758,0.006126843955326061,21514.0,0.44201593242248144,,,0.0,18043.0,0.0,3471.0,True,0.5,0.5,74,703101,0.5,0.14186738375655256,,,,
